12	0.900000	-0.179982	-0.000000	0.329147	0.002198	0.432074	-0.000000	0.434433	-0.000000	0.997400	-0.000000	1.002361	-0.000000	0.390490	0.004963	0.999994	-0.000000	0.000451	0.007387	1.000000	-0.000000	-0.124899	-0.000000	0.215251075081	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.497378033961	-0.000000000000	1	0.180653	0.312384	0.000000	-0.031463	-0.054405	-0.000000
18	0.000000	-0.179739	-0.000000	0.301669	-0.000000	0.364017	-0.000000	0.364017	-0.000000	1.000000	-0.000000	1.000000	-0.000000	0.390522	0.000000	1.000000	-0.000000	0.000000	0.000000	1.000000	-0.000000	-0.125000	-0.000000	0.181527317934	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498677850502	-0.000000000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
18	0.100000	-0.179722	-0.000000	0.301665	0.000219	0.363999	-0.000000	0.364117	0.000000	0.999990	-0.000000	1.000203	-0.000000	0.390526	0.000386	1.000000	-0.000000	0.000002	0.000043	1.000000	-0.000000	-0.124988	-0.000000	0.181517766044	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498672752350	-0.000000000000	1	0.017264	0.029903	0.000000	-0.000787	-0.001364	0.000000
18	0.200000	-0.179708	-0.000000	0.301652	0.000394	0.363941	-0.000000	0.364181	-0.000000	0.999956	-0.000000	1.000396	-0.000000	0.390537	0.000788	1.000000	-0.000000	0.000007	0.000183	1.000000	-0.000000	-0.124977	-0.000000	0.181486924143	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498655690304	-0.000000000000	1	0.035710	0.061849	0.000000	-0.001966	-0.003405	-0.000000
18	0.300000	-0.179698	-0.000000	0.301629	0.000530	0.363838	-0.000000	0.364202	-0.000000	0.999892	-0.000000	1.000573	-0.000000	0.390557	0.001203	1.000000	-0.000000	0.000016	0.000440	1.000000	-0.000000	-0.124968	-0.000000	0.181432053012	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498623836841	-0.000000000000	1	0.055262	0.095709	0.000000	-0.003736	-0.006470	0.000000
18	0.400000	-0.179691	-0.000000	0.301595	0.000639	0.363687	-0.000000	0.364172	-0.000000	0.999793	-0.000000	1.000727	-0.000000	0.390585	0.001623	1.000000	-0.000000	0.000031	0.000830	1.000000	-0.000000	-0.124961	-0.000000	0.181351783935	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498574342356	-0.000000000000	1	0.075762	0.131203	0.000000	-0.006315	-0.010936	-0.000000
18	0.500000	-0.179688	-0.000000	0.301549	0.000743	0.363491	-0.000000	0.364091	-0.000000	0.999653	-0.000000	1.000848	-0.000000	0.390621	0.002035	1.000000	-0.000000	0.000051	0.001365	1.000000	-0.000000	-0.124955	-0.000000	0.181246945350	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498504744566	-0.000000000000	1	0.096948	0.167874	0.000000	-0.009888	-0.017122	-0.000000
18	0.600000	-0.179689	-0.000000	0.301494	0.000869	0.363257	-0.000000	0.363960	-0.000000	0.999470	-0.000000	1.000929	-0.000000	0.390661	0.002424	0.999999	-0.000000	0.000078	0.002046	1.000000	-0.000000	-0.124952	-0.000000	0.181121050453	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498413520458	-0.000000000000	1	0.118450	0.205081	0.000000	-0.014536	-0.025168	0.000000
18	0.700000	-0.179693	-0.000000	0.301429	0.001037	0.362996	-0.000000	0.363790	-0.000000	0.999244	-0.000000	1.000964	-0.000000	0.390705	0.002777	0.999999	-0.000000	0.000110	0.002865	1.000000	-0.000000	-0.124951	-0.000000	0.180979984488	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498300650858	-0.000000000000	1	0.139817	0.242043	0.000000	-0.020170	-0.034918	0.000000
18	0.800000	-0.179699	-0.000000	0.301356	0.001250	0.362722	-0.000000	0.363593	0.000000	0.998979	-0.000000	1.000952	-0.000000	0.390750	0.003088	0.999999	-0.000000	0.000148	0.003798	1.000000	-0.000000	-0.124952	-0.000000	0.180830745295	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498167970143	-0.000000000000	1	0.160568	0.277927	0.000000	-0.026507	-0.045880	-0.000000
